Date,Client,Contat_Name,First_Name,Last_Name,Department,Province,Payment_Method,Revenue,Profit,Profit_Margin,Data_Quality_Notes (Profit),Data_Quality_Notes (Profit_Margin)
12/20/2022,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Transfer,7254,637,0.08781362,,
1/29/2022,"TESLA, INC. ",Marta Silva,Marta,Silva,Finance,Luanda,PayPal,3748,922,0.245997866,,
5/10/2022,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Transfer,3134,518,0.165283982,,
6/29/2023,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Card,4846,1436,0.296326868,,
7/11/2022,MAXI CASH ,Ana Paula,Ana,Paula,Sales,Benguela,Card,3389,1271,0.375036884,,
10/25/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Cash,6111,1122,0.183603338,,
5/4/2022,KERO ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Cash,7356,511,0.069467102,,
2/10/2023,KERO ,Marta Silva,Marta,Silva,Logistics,Huambo,Card,7423,1451,0.195473528,,
10/5/2022,WALMART INTL ,Pedro Alves,Pedro,Alves,IT,Luanda,Transfer,4850,1279,0.26371134,,
6/26/2022,WALMART INTL ,Pedro Alves,Pedro,Alves,Sales,Benguela,PayPal,5449,848,0.155624885,,
2/19/2023,"TESLA, INC. ",Ana Paula,Ana,Paula,Logistics,Luanda,Card,3428,928,0.270711785,,
2/15/2023,MAXI CASH ,Jose Manuel,Jose,Manuel,Sales,Benguela,Card,6269,937,0.149465625,,
3/9/2024,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Cash,3294,1750,0.531268974,,
5/21/2023,KERO ,Marta Silva,Marta,Silva,Logistics,Luanda,PayPal,7054,1892,0.268216615,,
2/14/2022,ARZAMART ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Card,4523,933,0.206279018,,
8/23/2022,WALMART INTL ,Ana Paula,Ana,Paula,Logistics,Luanda,Cash,7103,1502,0.211459947,,
6/29/2022,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Cash,3981,977,0.245415725,,
2/25/2024,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Finance,Luanda,Card,4321,1504,0.348067577,,
11/28/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Sales,Luanda,Transfer,4185,1911,0.456630824,,
4/21/2022,WALMART INTL ,Marta Silva,Marta,Silva,Logistics,Luanda,PayPal,6506,855,0.131417153,,
11/30/2023,AMAZON.CO ,Ana Paula,Ana,Paula,Logistics,Huambo,Card,4093,1487,0.363303201,,
7/25/2022,ARZAMART ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Cash,3513,1340,0.381440364,,
10/12/2022,WALMART INTL ,Ana Paula,Ana,Paula,Finance,Luanda,Card,4743,1836,0.387096774,,
5/29/2022,ARZAMART ,Ana Paula,Ana,Paula,Finance,Luanda,PayPal,5289,879,0.166193988,,
9/25/2023,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Logistics,Huambo,PayPal,4863,1935,0.397902529,,
3/19/2023,AMAZON.CO ,Jose Manuel,Jose,Manuel,IT,Luanda,Cash,3649,1454,0.398465333,,
3/13/2023,"TESLA, INC. ",Marta Silva,Marta,Silva,Finance,Luanda,Transfer,4279,1346,0.314559477,,
4/10/2022,AMAZON.CO ,Ana Paula,Ana,Paula,Logistics,Huambo,Card,3002,1605,0.534643571,,
9/4/2023,KERO ,Ana Paula,Ana,Paula,IT,Luanda,Card,4758,662,0.13913409,,
5/9/2022,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Cash,4823,1065,0.220816919,,
11/30/2022,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Cash,3203,639,0.199500468,,
6/12/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Finance,Luanda,Cash,6758,1996,0.295353655,,
11/22/2023,MAXI CASH ,Marta Silva,Marta,Silva,Sales,Benguela,Cash,3758,1730,0.460351251,,
9/12/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,PayPal,5577,1181,0.211762596,,
4/29/2022,MAXI CASH ,Pedro Alves,Pedro,Alves,Logistics,Huambo,Transfer,5073,770,0.151783954,,
9/27/2022,MAXI CASH ,Ana Paula,Ana,Paula,Logistics,Luanda,Cash,5035,1948,0.386891758,,
9/5/2022,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Logistics,Luanda,Card,7025,1291,0.183772242,,
1/12/2022,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Cash,3183,1918,0.602576186,,
5/10/2023,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Sales,Benguela,Transfer,6294,1889,0.300127105,,
9/10/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Finance,Luanda,Transfer,5881,936,0.159156606,,
10/22/2022,ARZAMART ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,6905,1023,0.148153512,,
12/6/2022,KERO ,Pedro Alves,Pedro,Alves,Finance,Luanda,Transfer,3758,1269,0.337679617,,
3/25/2022,WALMART INTL ,Marta Silva,Marta,Silva,IT,Luanda,Transfer,4355,1080,0.247990815,,
4/29/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,IT,Luanda,Card,7346,983,0.133814321,,
4/15/2023,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Cash,3271,1357,0.414857842,,
10/16/2023,AMAZON.CO ,Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,3813,561,0.147128245,,
7/13/2022,ARZAMART ,Pedro Alves,Pedro,Alves,Logistics,Luanda,Card,4232,525,0.12405482,,
8/13/2022,KERO ,Marta Silva,Marta,Silva,Sales,Luanda,Cash,3939,1292,0.328002031,,
1/10/2024,MAXI CASH ,Jose Manuel,Jose,Manuel,Sales,Luanda,PayPal,6558,1727,0.263342482,,
12/14/2023,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Sales,Benguela,Transfer,6308,1415,0.224318326,,
1/1/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Sales,Luanda,Transfer,4980,556,0.111646586,,
10/16/2023,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Cash,4689,1822,0.388568991,,
3/20/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Transfer,5906,1088,0.184219438,,
1/20/2024,AMAZON.CO ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,6434,948,0.147342244,,
7/1/2023,ARZAMART ,Jose Manuel,Jose,Manuel,Logistics,Luanda,PayPal,7531,809,0.107422653,,
8/25/2023,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,PayPal,6312,1629,0.258079848,,
7/18/2023,ARZAMART ,Marta Silva,Marta,Silva,Finance,Luanda,Transfer,6950,543,0.078129496,,
5/13/2023,WALMART INTL ,Pedro Alves,Pedro,Alves,IT,Luanda,Card,3439,1159,0.337016575,,
6/19/2022,MAXI CASH ,Ana Paula,Ana,Paula,Finance,Luanda,Cash,4353,1746,0.401102688,,
10/10/2023,ARZAMART ,Marta Silva,Marta,Silva,Finance,Luanda,Transfer,3764,1627,0.432252922,,
6/28/2023,ARZAMART ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Card,6980,1813,0.25974212,,
3/18/2023,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Finance,Luanda,Transfer,4086,1302,0.318649046,,
9/3/2024,ARZAMART ,Marta Silva,Marta,Silva,Sales,Benguela,Cash,3825,1789,0.467712418,,
3/27/2023,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Sales,Luanda,PayPal,7836,770,0.098264421,,
8/5/2023,ARZAMART ,Pedro Alves,Pedro,Alves,Logistics,Luanda,PayPal,4938,808,0.163629,,
3/7/2022,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,PayPal,5804,1264,0.217780841,,
5/1/2022,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Sales,Benguela,Cash,4113,860,0.209093119,,
6/27/2022,ARZAMART ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,7524,645,0.085725678,,
10/17/2023,MAXI CASH ,Marta Silva,Marta,Silva,Finance,Luanda,Transfer,7790,1426,0.183055199,,
7/6/2022,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,Logistics,Luanda,PayPal,7137,1059,0.148381673,,
12/6/2022,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Sales,Luanda,Card,6004,1934,0.322118588,,
5/22/2022,KERO ,Marta Silva,Marta,Silva,Sales,Luanda,Card,4382,779,0.177772707,,
7/22/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Transfer,5563,1155,0.207621787,,
3/14/2023,KERO ,Jose Manuel,Jose,Manuel,Sales,Luanda,Cash,5500,1432,0.260363636,,
6/9/2023,ARZAMART ,Ana Paula,Ana,Paula,Finance,Luanda,Card,4175,1613,0.386347305,,
8/16/2023,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Sales,Benguela,Transfer,4827,1577,0.326703957,,
6/23/2022,"TESLA, INC. ",Ana Paula,Ana,Paula,Sales,Benguela,Cash,3646,1907,0.523038947,,
1/21/2022,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Transfer,3504,519,0.148116438,,
5/3/2023,ARZAMART ,Pedro Alves,Pedro,Alves,Sales,Luanda,Cash,7842,1616,0.20606988,,
11/5/2023,ARZAMART ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Transfer,5389,1910,0.354425682,,
3/25/2022,"TESLA, INC. ",Pedro Alves,Pedro,Alves,Logistics,Huambo,Transfer,5471,1982,0.362273807,,
2/14/2022,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Logistics,Luanda,Transfer,3725,1411,0.378791946,,
7/23/2023,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Finance,Luanda,Card,5321,1065,0.200150348,,
10/25/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Transfer,7909,642,0.081173347,,
3/25/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Logistics,Huambo,Card,3242,1629,0.502467613,,
4/7/2023,AMAZON.CO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Cash,6393,1022,0.159862349,,
5/30/2022,"TESLA, INC. ",Jose Manuel,Jose,Manuel,Sales,Luanda,Transfer,3746,1820,0.485851575,,
10/18/2023,ARZAMART ,Pedro Alves,Pedro,Alves,IT,Luanda,Card,6363,1724,0.27094138,,
2/3/2022,AMAZON.CO ,Jose Manuel,Jose,Manuel,Sales,Benguela,Card,5412,1276,0.235772358,,
9/9/2023,KERO ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Transfer,4566,1435,0.314279457,,
6/1/2022,ARZAMART ,Ana Paula,Ana,Paula,Logistics,Luanda,Transfer,4738,1691,0.356901646,,
3/22/2023,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Sales,Benguela,PayPal,5838,828,0.141829394,,
12/4/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Logistics,Huambo,Transfer,4000,1253,0.31325,,
10/15/2023,AMAZON.CO ,Ana Paula,Ana,Paula,Finance,Luanda,Transfer,6565,1749,0.266412795,,
7/27/2022,ARZAMART ,Marta Silva,Marta,Silva,IT,Luanda,Cash,6069,814,0.134124238,,
12/21/2022,KERO ,Ana Paula,Ana,Paula,IT,Luanda,Card,5178,1887,0.364426419,,
8/6/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,6797,1117,0.164337208,,
1/16/2024,WALMART INTL ,Ana Paula,Ana,Paula,Logistics,Huambo,Cash,5230,839,0.16042065,,
12/27/2023,MAXI CASH ,Marta Silva,Marta,Silva,Logistics,Huambo,Transfer,6473,693,0.107060096,,
8/19/2022,"TESLA, INC. ",Ana Paula,Ana,Paula,Sales,Benguela,Card,3148,1960,0.622617535,,
10/11/2023,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,PayPal,4444,583,0.131188119,,
7/7/2022,WALMART INTL ,Ana Paula,Ana,Paula,Sales,Benguela,Card,4454,632,0.141894926,,
12/27/2022,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Cash,6344,902,0.142181589,,
2/14/2022,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Logistics,Huambo,Cash,3493,1832,0.524477526,,
9/20/2023,AMAZON.CO ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Transfer,7287,735,0.100864553,,
12/28/2022,ARZAMART ,Luiz Fernando,Luiz,Fernando,IT,Luanda,PayPal,5976,712,0.11914324,,
2/7/2024,WALMART INTL ,Jose Manuel,Jose,Manuel,Logistics,Luanda,Card,3147,1933,0.61423578,,
9/16/2022,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,IT,Luanda,Cash,6048,570,0.094246032,,
3/1/2022,KERO ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Transfer,3445,539,0.156458636,,
8/1/2022,"TESLA, INC. ",Ana Paula,Ana,Paula,IT,Luanda,PayPal,6792,848,0.124852768,,
11/25/2023,KERO ,Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,4311,1125,0.260960334,,
3/28/2022,KERO ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Card,5943,1452,0.24432105,,
9/9/2023,ARZAMART ,Ana Paula,Ana,Paula,Sales,Benguela,PayPal,6293,1753,0.278563483,,
7/2/2022,MAXI CASH ,Pedro Alves,Pedro,Alves,Sales,Luanda,Cash,5450,1231,0.22587156,,
1/12/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Logistics,Luanda,PayPal,7394,902,0.121990803,,
11/12/2022,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Card,6579,1803,0.274053808,,
9/20/2022,AMAZON.CO ,Pedro Alves,Pedro,Alves,Sales,Luanda,Transfer,7009,1120,0.15979455,,
8/12/2022,"TESLA, INC. ",Pedro Alves,Pedro,Alves,IT,Luanda,PayPal,6037,616,0.102037436,,
6/24/2023,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,PayPal,4069,1373,0.337429344,,
1/10/2024,AMAZON.CO ,Ana Paula,Ana,Paula,IT,Luanda,Card,7637,1184,0.155034699,,
4/25/2022,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Logistics,Huambo,PayPal,4283,645,0.150595377,,
8/16/2023,NOSSO SUPERMERCADO ,Carlos Miguel,Carlos,Miguel,Finance,Luanda,Cash,4966,568,0.114377769,,
9/5/2023,KERO ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Card,6771,1929,0.284891449,,
10/28/2023,KERO ,Marta Silva,Marta,Silva,Logistics,Huambo,PayPal,3981,1296,0.325546345,,
2/14/2024,AMAZON.CO ,Pedro Alves,Pedro,Alves,Finance,Luanda,PayPal,6088,876,0.143889619,,
6/8/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,Finance,Luanda,PayPal,5465,1511,0.276486734,,
8/14/2022,AMAZON.CO ,Pedro Alves,Pedro,Alves,Finance,Luanda,Card,7210,1953,0.270873786,,
11/14/2023,WALMART INTL ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Transfer,4867,1395,0.286624204,,
6/29/2023,AMAZON.CO ,Marta Silva,Marta,Silva,Sales,Benguela,PayPal,7226,1359,0.188070855,,
9/15/2023,"TESLA, INC. ",Carlos Miguel,Carlos,Miguel,Sales,Luanda,Card,4809,697,0.144936577,,
4/18/2022,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Logistics,Luanda,Card,6647,1670,0.251241161,,
4/1/2022,AMAZON.CO ,Marta Silva,Marta,Silva,Logistics,Huambo,PayPal,4721,1061,0.224740521,,
5/10/2022,KERO ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,PayPal,4830,1262,0.261283644,,
4/24/2023,ARZAMART ,Marta Silva,Marta,Silva,Finance,Luanda,PayPal,7130,1465,0.205469846,,
9/24/2022,MAXI CASH ,Marta Silva,Marta,Silva,Sales,Benguela,Cash,6984,1847,0.264461627,,
9/11/2022,AMAZON.CO ,Marta Silva,Marta,Silva,IT,Luanda,PayPal,5624,1018,0.181009957,,
3/11/2022,"TESLA, INC. ",Ana Paula,Ana,Paula,Sales,Benguela,PayPal,5924,676,0.114112086,,
12/15/2022,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Card,4613,1010,0.218946456,,
8/15/2023,KERO ,Ana Paula,Ana,Paula,IT,Luanda,Card,5614,1382,0.246170289,,
12/26/2023,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Cash,4918,996,0.20252135,,
2/5/2023,MAXI CASH ,Jose Manuel,Jose,Manuel,Logistics,Huambo,PayPal,7345,1204,0.163921035,,
11/1/2022,AMAZON.CO ,Pedro Alves,Pedro,Alves,IT,Luanda,Card,6727,535,0.079530251,,
11/5/2023,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,4678,1944,0.415562206,,
2/7/2022,WALMART INTL ,Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,4899,659,0.134517248,,
2/29/2024,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Cash,4548,1285,0.282541777,,
1/5/2023,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Logistics,Huambo,PayPal,4707,672,0.142766093,,
12/3/2022,"TESLA, INC. ",Ana Paula,Ana,Paula,Sales,Luanda,PayPal,3207,777,0.242282507,,
1/23/2023,KERO ,Ana Paula,Ana,Paula,Finance,Luanda,PayPal,4506,1246,0.276520195,,
11/1/2024,WALMART INTL ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Cash,7660,1354,0.176762402,,
8/22/2022,KERO ,Carlos Miguel,Carlos,Miguel,Sales,Benguela,Cash,6988,1635,0.233972524,,
1/13/2023,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Finance,Luanda,Cash,6494,1595,0.245611334,,
6/2/2023,ARZAMART ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Transfer,7139,1483,0.207732175,,
6/30/2022,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,6088,568,0.093298292,,
5/2/2023,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Card,7933,1960,0.247069205,,
2/14/2024,ARZAMART ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Transfer,3204,1354,0.422596754,,
6/30/2023,"TESLA, INC. ",Marta Silva,Marta,Silva,Logistics,Huambo,PayPal,6745,713,0.105707932,,
2/17/2023,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Transfer,7266,614,0.084503165,,
9/22/2023,KERO ,Ana Paula,Ana,Paula,IT,Luanda,Transfer,7654,959,0.125293964,,
2/27/2024,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Cash,6513,1491,0.228926762,,
10/5/2023,KERO ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,Card,3875,1850,0.477419355,,
3/20/2023,ARZAMART ,Marta Silva,Marta,Silva,Logistics,Luanda,PayPal,5729,581,0.101413859,,
10/11/2022,AMAZON.CO ,Ana Paula,Ana,Paula,Logistics,Luanda,Cash,3171,1069,0.337117629,,
5/23/2023,AMAZON.CO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,PayPal,3405,1726,0.506901615,,
1/4/2022,AMAZON.CO ,Pedro Alves,Pedro,Alves,Sales,Luanda,Transfer,5605,1708,0.304727921,,
6/7/2022,SHOPRITE ANGOLA ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Cash,3286,682,0.20754717,,
12/9/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Cash,7444,1860,0.249865664,,
7/31/2022,MAXI CASH ,Ana Paula,Ana,Paula,Logistics,Huambo,PayPal,7304,1570,0.214950712,,
7/10/2023,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,Sales,Luanda,PayPal,5663,1037,0.183118488,,
3/7/2024,ARZAMART ,Carlos Miguel,Carlos,Miguel,Logistics,Huambo,PayPal,3541,892,0.251906241,,
10/2/2023,AMAZON.CO ,Carlos Miguel,Carlos,Miguel,Logistics,Luanda,Transfer,5726,1340,0.234020258,,
12/29/2022,MAXI CASH ,Pedro Alves,Pedro,Alves,Sales,Luanda,Transfer,4667,1797,0.385043925,,
7/13/2022,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,IT,Luanda,PayPal,6786,1731,0.255083996,,
8/21/2022,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Logistics,Luanda,Card,6291,1571,0.249721825,,
4/8/2023,SHOPRITE ANGOLA ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Card,5566,1342,0.241106719,,
12/23/2023,KERO ,Ana Paula,Ana,Paula,IT,Luanda,PayPal,4436,959,0.216185753,,
8/31/2023,ARZAMART ,Ana Paula,Ana,Paula,IT,Luanda,Cash,4869,1051,0.215855412,,
9/10/2023,WALMART INTL ,Pedro Alves,Pedro,Alves,Logistics,Huambo,PayPal,6385,1395,0.218480814,,
1/19/2023,MAXI CASH ,Ana Paula,Ana,Paula,Logistics,Huambo,Cash,4178,1325,0.317137386,,
12/15/2023,NOSSO SUPERMERCADO ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Card,5306,1446,0.272521674,,
1/14/2024,AMAZON.CO ,Ana Paula,Ana,Paula,Finance,Luanda,Card,5855,1393,0.237916311,,
1/11/2023,ARZAMART ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,PayPal,4218,1586,0.376007587,,
2/26/2023,SHOPRITE ANGOLA ,Marta Silva,Marta,Silva,Sales,Luanda,Cash,7420,1451,0.195552561,,
9/3/2024,AMAZON.CO ,Ana Paula,Ana,Paula,Logistics,Luanda,Transfer,5085,885,0.174041298,,
3/23/2022,KERO ,Ana Paula,Ana,Paula,Sales,Luanda,PayPal,6618,1536,0.232094288,,
1/28/2022,MAXI CASH ,Marta Silva,Marta,Silva,Sales,Luanda,PayPal,7268,601,0.082691249,,
12/28/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Finance,Luanda,Card,5206,833,0.160007683,,
2/14/2024,NOSSO SUPERMERCADO ,Pedro Alves,Pedro,Alves,Sales,Luanda,Card,7714,1816,0.235416127,,
1/30/2024,KERO ,Luiz Fernando,Luiz,Fernando,Logistics,Huambo,Transfer,7053,1150,0.163051184,,
8/9/2023,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,IT,Luanda,PayPal,7187,1427,0.198552943,,
6/22/2022,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Sales,Benguela,Cash,6706,1834,0.27348643,,
5/23/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,Finance,Luanda,Transfer,3534,1654,0.468024901,,
7/22/2023,WALMART INTL ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Card,5448,1544,0.283406755,,
5/4/2022,ARZAMART ,Pedro Alves,Pedro,Alves,Sales,Benguela,PayPal,3848,1045,0.271569647,,
1/9/2023,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Sales,Luanda,PayPal,7525,1968,0.261528239,,
7/14/2022,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Sales,Benguela,Transfer,3738,1721,0.460406635,,
1/23/2022,WALMART INTL ,Ana Paula,Ana,Paula,Logistics,Huambo,Card,4516,1051,0.232728078,,
1/30/2023,MAXI CASH ,Pedro Alves,Pedro,Alves,Finance,Luanda,Card,6431,778,0.12097652,,
12/11/2023,KERO ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,PayPal,5268,684,0.129840547,,
2/19/2024,KERO ,Pedro Alves,Pedro,Alves,Sales,Benguela,Transfer,5491,637,0.116008013,,
12/30/2022,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Card,4598,1866,0.405828621,,
6/24/2022,WALMART INTL ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,7404,1455,0.196515397,,
3/27/2022,MAXI CASH ,Jose Manuel,Jose,Manuel,Logistics,Huambo,Card,6224,1806,0.290167095,,
2/4/2024,"TESLA, INC. ",Luiz Fernando,Luiz,Fernando,IT,Luanda,Card,3001,1244,0.414528491,,
7/27/2022,AMAZON.CO ,Pedro Alves,Pedro,Alves,Finance,Luanda,Transfer,5802,1425,0.245604964,,
12/24/2023,SHOPRITE ANGOLA ,Jose Manuel,Jose,Manuel,Sales,Luanda,Cash,5015,1388,0.276769691,,
5/19/2022,SHOPRITE ANGOLA ,Marta Silva,Marta,Silva,IT,Luanda,Transfer,3366,1657,0.492275698,,
9/8/2022,NOSSO SUPERMERCADO ,Ana Paula,Ana,Paula,Sales,Benguela,Cash,4652,1341,0.288263113,,
11/15/2022,AMAZON.CO ,Marta Silva,Marta,Silva,Logistics,Huambo,Transfer,3402,1769,0.519988242,,
7/21/2022,KERO ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Card,7695,906,0.117738791,,
12/27/2023,ARZAMART ,Pedro Alves,Pedro,Alves,Sales,Benguela,Transfer,7955,1630,0.204902577,,
11/12/2022,ARZAMART ,Ana Paula,Ana,Paula,IT,Luanda,Card,4220,645,0.152843602,,
4/17/2023,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Logistics,Luanda,Cash,5257,772,0.146851817,,
2/6/2023,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,Cash,6626,502,0.075762149,,
11/13/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Benguela,PayPal,7513,891,0.118594436,,
7/15/2023,KERO ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,PayPal,3656,882,0.241247265,,
11/23/2023,MAXI CASH ,Carlos Miguel,Carlos,Miguel,Sales,Luanda,Cash,3810,1030,0.270341207,,
7/30/2022,NOSSO SUPERMERCADO ,Jose Manuel,Jose,Manuel,Finance,Luanda,Card,6998,1184,0.169191197,,
1/15/2024,WALMART INTL ,Luiz Fernando,Luiz,Fernando,Finance,Luanda,Cash,6511,1154,0.177238519,,
5/20/2023,SHOPRITE ANGOLA ,Pedro Alves,Pedro,Alves,Sales,Benguela,Transfer,5052,1325,0.262272367,,
2/8/2023,MAXI CASH ,Carlos Miguel,Carlos,Miguel,IT,Luanda,Card,4461,642,0.143913921,,
6/20/2023,SHOPRITE ANGOLA ,Ana Paula,Ana,Paula,IT,Luanda,Card,5747,1692,0.294414477,,
10/6/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,IT,Luanda,Cash,3962,1372,0.346289753,,
9/1/2023,MAXI CASH ,Luiz Fernando,Luiz,Fernando,Sales,Luanda,Cash,6622,1495,0.225762609,,
6/13/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Finance,Luanda,PayPal,4862,1027,0.211229947,,
2/1/2022,"TESLA, INC. ",Marta Silva,Marta,Silva,Finance,Luanda,Cash,7928,1697,0.214051463,,
11/10/2023,WALMART INTL ,Ana Paula,Ana,Paula,Logistics,Luanda,Card,3889,1641,0.421959373,,
7/13/2022,NOSSO SUPERMERCADO ,Marta Silva,Marta,Silva,Finance,Luanda,Cash,3113,946,0.303886926,,
